Id,SalePrice
2735,137481.72377911338
2736,143039.24028763326
2737,114977.24843360798
2738,129488.47043638176
2739,164309.87335712684
2740,155301.46416814055
2741,128228.5974780739
2742,182926.62669172126
2743,149965.3847841419
2744,166830.71535394073
2745,162545.9507423787
2746,127931.79672219709
2747,175145.62614258344
2748,116326.19627160125
2749,136739.83909345244
2750,116434.63342810527
2751,130728.34636400884
2752,226654.56723872654
2753,173939.6334871439
2754,232323.59755552106
2755,134649.69485477044
2756,65235.52710662701
2757,49306.38683367276
2758,72403.09957061603
2759,168773.71188734018
2760,107416.06145405036
2761,149988.9609131905
2762,144852.81838729407
2763,230201.3323576675
2764,187910.754865497
2765,297735.6400578596
2766,113682.9053360942
2767,50058.82649355766
2768,108313.75581781741
2769,123054.11927290738
2770,172371.4274072306
2771,101103.50704092078
2772,89552.91323798418
2773,142850.67529392045
2774,153524.51545427123
2775,116437.88912607997
2776,158355.21920397214
2777,167209.5013179552
2778,139473.08355064795
2779,98394.74718948209
2780,121015.19910403376
2781,93269.25173524639
2782,79734.29252603243
2783,85320.42426967889
2784,98433.99387751997
2785,125164.79346325796
2786,40103.19812929875
2787,120104.53214313078
2788,44554.26370527677
2789,182479.06504560367
2790,105655.18074775056
2791,106523.93967028812
2792,41618.0124284894
2793,184081.92420810612
2794,67168.9252838887
2795,117604.3075401691
2796,82804.02178505238
2797,210229.14930433303
2798,118930.66119442519
2799,120242.28325645777
2800,67475.72593535052
2801,113846.36705229094
2802,134931.67934098525
2803,161777.4164362437
2804,144963.26980440377
2805,107770.34938403696
2806,72992.21651998942
2807,181676.3708551972
2808,157150.61379449663
2809,124161.01161077095
2810,130318.45203801349
2811,179732.96117448003
2812,175155.2017303406
2813,146552.47961448005
2814,148747.19663927902
2815,94392.66720748937
2816,250031.5513553162
2817,158335.70931925357
2818,124910.86620162951
2819,192483.92323754344
2820,124753.74681595538
2821,110550.5219050207
2822,196201.93476323097
2823,296246.8095895288
2824,167522.47680988966
2825,177031.4107228784
2826,131225.73285087303
2827,127995.39257059607
2828,240872.60929226445
2829,232920.0828810773
2830,223521.45423828124
2831,202582.56017169624
2832,241808.66905478004
2833,276069.94293223566
2834,217465.18734752445
2835,226347.0017330785
2836,212121.29056906735
2837,182689.00952577998
2838,135952.03815908718
2839,182978.46498276072
2840,208236.23537370667
2841,210984.29046100855
2842,233503.0020176306
2843,157429.01751289552
2844,185481.77987983578
2845,114747.05965295725
2846,218594.3681769973
2847,215406.15553507407
2848,245992.7947836871
2849,206726.27579176577
2850,296769.0460562961
2851,230925.1489329537
2852,253309.11242081237
2853,234154.6134176083
2854,161510.13490156166
2855,220455.50135238294
2856,204816.74010300648
2857,196510.41373552138
2858,216885.37217129546
2859,117316.76157492783
2860,130526.14272414695
2861,143983.08460510464
2862,221454.29042348906
2863,141339.93138860643
2864,248939.09159494855
2865,146038.70443100284
2866,190185.28895127715
2867,71471.19485860493
2868,128845.75371072267
2869,102161.85156836838
2870,134055.18260061613
2871,83735.11113065213
2872,1453.858213543077
2873,84394.52337441302
2874,138179.61588550883
2875,116994.67878026364
2876,189270.03260787704
2877,134000.32970341376
2878,154597.9221515021
2879,127489.41081346443
2880,89621.99119647976
2881,142320.3220930301
2882,156857.22968675115
2883,190598.33318842726
2884,205460.20903728053
2885,169470.56710590317
2886,230011.32739119173
2887,117433.61841849436
2888,144866.49652973714
2889,43584.4700681126
2890,57778.31385055522
2891,146825.85247309587
2892,40134.12707266596
2893,76553.71757904848
2894,44728.25393461704
2895,287495.60402820085
2896,262876.19482562353
2897,207519.25071687961
2898,166441.91892834206
2899,226414.45774209348
2900,166878.87177735253
2901,229286.61801888992
2902,203213.9568393951
2903,307706.66482604586
2904,326958.07791157824
2905,45536.86784031999
2906,243442.07402218657
2907,97998.87741931353
2908,122745.22895506152
2909,147562.8945087135
2910,57949.063350695535
2911,57050.03602758574
2912,162669.50351282384
2913,61730.26879464404
2914,52113.41839578946
2915,61717.09275333688
2916,65738.24022772361
2917,171160.59534874128
2918,104666.94359484327
2919,252809.17623309197
